Adj Close,Close,High,Low,Open,Volume
560.3672485351562,562.3099975585938,562.3099975585938,559.489990234375,561.7999877929688,3844900
558.7528076171875,560.6900024414062,561.8599853515625,560.0700073242188,560.9000244140625,3380600
558.7328491210938,560.6699829101562,560.8800048828125,554.7000122070312,555.8699951171875,3388500
552.8931274414062,554.8099975585938,555.9199829101562,550.3900146484375,551.0,3579500
554.726806640625,556.6500244140625,557.1199951171875,553.989990234375,554.0999755859375,2752900
554.228515625,556.1500244140625,556.780029296875,554.239990234375,555.4400024414062,3517600
550.2921752929688,552.2000122070312,559.2000122070312,551.7899780273438,558.0999755859375,10161600
555.6934204101562,557.6199951171875,557.6500244140625,554.1900024414062,557.2899780273438,3606300
553.7003173828125,555.6199951171875,555.72998046875,550.4099731445312,552.3400268554688,3424200
551.4381713867188,553.3499755859375,553.8300170898438,549.22998046875,549.7000122070312,4181400
547.80078125,549.7000122070312,551.9600219726562,542.97998046875,544.989990234375,7824000
551.4182739257812,553.3300170898438,560.8900146484375,552.7100219726562,558.6199951171875,6243300
554.3779907226562,556.2999877929688,557.780029296875,552.3800048828125,555.3699951171875,4296500
551.4979248046875,553.4099731445312,555.5,550.969970703125,555.1699829101562,4174500
553.9295043945312,555.8499755859375,556.6500244140625,549.219970703125,552.2999877929688,4164700
549.3255004882812,551.22998046875,551.3900146484375,546.8300170898438,546.9299926757812,7617400
557.07861328125,559.010009765625,561.6599731445312,558.02001953125,560.760009765625,3612100
558.7628173828125,560.7000122070312,560.7000122070312,556.7999877929688,557.0399780273438,6217900
555.6834716796875,557.6099853515625,558.9299926757812,556.72998046875,557.1900024414062,4780000
552.5443725585938,554.4600219726562,554.4600219726562,550.5,552.3200073242188,5301700
547.5616455078125,549.4600219726562,551.1199951171875,547.6799926757812,548.9199829101562,6558700
542.3596801757812,544.239990234375,546.510009765625,543.3900146484375,546.3499755859375,3632800
543.1668701171875,545.0499877929688,546.1300048828125,541.760009765625,542.8400268554688,5307300
533.4107055664062,535.260009765625,537.9099731445312,531.8099975585938,537.3200073242188,8820000
532.7330322265625,534.5800170898438,534.9099731445312,529.02001953125,529.4000244140625,5621000
532.04541015625,533.8900146484375,538.75,532.0,538.7100219726562,7935200
540.2669067382812,542.1400146484375,543.0,538.0800170898438,541.3200073242188,4317000
539.5394287109375,541.4099731445312,549.5999755859375,539.5599975585938,549.3200073242188,5383200
545.6781616210938,547.5700073242188,551.4299926757812,545.8200073242188,548.280029296875,5983400
542.5191040039062,544.4000244140625,544.8800048828125,539.2000122070312,540.1900024414062,6416300
535.6030883789062,537.4600219726562,543.5399780273438,533.7899780273438,542.02001953125,7142700
536.9484252929688,538.8099975585938,543.0700073242188,537.4000244140625,542.4500122070312,6040800
539.120849609375,540.989990234375,544.0900268554688,537.4000244140625,540.5599975585938,6505100
545.1898803710938,547.0800170898438,549.6199951171875,543.2000122070312,549.3699951171875,7077100
550.9000244140625,552.8099975585938,553.969970703125,549.9199829101562,551.2000122070312,4492000
550.9100341796875,552.8200073242188,552.9000244140625,547.5399780273438,548.0599975585938,3439300
545.2994995117188,547.1900024414062,547.3599853515625,540.3200073242188,543.3099975585938,7063400
541.4238891601562,545.0399780273438,549.5399780273438,535.8499755859375,536.6099853515625,9389400
535.3644409179688,538.9400024414062,545.0999755859375,538.6500244140625,543.6900024414062,16792100
535.5630493164062,539.1400146484375,557.530029296875,538.530029296875,555.2999877929688,24584900
551.7648315429688,555.4500122070312,556.3900146484375,554.2899780273438,555.469970703125,6110900
554.0892944335938,557.7899780273438,558.7999877929688,556.4199829101562,557.1300048828125,22846800
551.9237670898438,555.6099853515625,558.1599731445312,554.2000122070312,557.510009765625,4666900
551.9635620117188,555.6500244140625,558.2000122070312,555.6199951171875,557.6699829101562,4048600
554.824462890625,558.530029296875,559.3900146484375,556.6599731445312,556.9199829101562,3514400
550.6522827148438,554.3300170898438,556.8800048828125,553.5700073242188,556.5800170898438,4110100
552.2218017578125,555.9099731445312,558.8699951171875,555.3800048828125,558.7100219726562,4412300
555.1124877929688,558.8200073242188,559.9600219726562,558.0800170898438,558.469970703125,5134900
554.0098876953125,557.7100219726562,559.4099731445312,557.4600219726562,558.6300048828125,3021600
554.9336547851562,558.6400146484375,558.8800048828125,556.1699829101562,556.8300170898438,5490300
551.4569091796875,555.1400146484375,555.4299926757812,553.7899780273438,554.7999877929688,4202900
551.3277587890625,555.010009765625,555.5700073242188,553.8900146484375,554.3599853515625,5441000
549.7781372070312,553.4500122070312,554.7000122070312,551.0700073242188,551.2899780273438,3988700
546.8973388671875,550.5499877929688,552.3800048828125,549.1099853515625,552.0399780273438,3312200
548.6456909179688,552.3099975585938,552.8200073242188,549.8499755859375,550.5,4438600
545.5861206054688,549.22998046875,552.3800048828125,547.2000122070312,551.2000122070312,4305000
543.8377685546875,547.469970703125,548.0499877929688,545.3699951171875,545.8200073242188,5574600
542.0199584960938,545.6400146484375,547.0700073242188,540.0399780273438,545.5800170898438,4530600
539.298095703125,542.9000244140625,543.0700073242188,537.4400024414062,542.780029296875,3949100
539.0994873046875,542.7000122070312,543.3699951171875,536.9000244140625,537.5,6978400
537.1424560546875,540.72998046875,541.9299926757812,538.1500244140625,538.9199829101562,4504200
534.92724609375,538.5,542.5700073242188,536.75,542.1300048828125,7360100
541.9205932617188,545.5399780273438,549.5700073242188,544.8800048828125,549.0999755859375,3940300
545.387451171875,549.030029296875,550.8800048828125,546.969970703125,549.1599731445312,3701600
545.1093139648438,548.75,550.9400024414062,546.4299926757812,550.3900146484375,4818600
546.7484130859375,550.4000244140625,551.72998046875,548.8499755859375,551.4299926757812,4893100
546.3013305664062,549.9500122070312,551.239990234375,548.0599975585938,548.0700073242188,6798000
543.8973999023438,547.530029296875,548.47998046875,545.1500244140625,545.219970703125,6051300
539.6954345703125,543.2999877929688,544.1400146484375,538.1699829101562,541.6500244140625,7483300
526.5830078125,530.0999755859375,530.1699829101562,524.47998046875,524.719970703125,3300300
520.3248291015625,523.7999877929688,526.280029296875,522.030029296875,525.0599975585938,3681500
521.457275390625,524.9400024414062,529.0800170898438,524.5399780273438,525.1599731445312,6106900
519.2023315429688,522.6699829101562,529.22998046875,522.510009765625,529.0900268554688,7972800
529.6227416992188,533.1599731445312,536.2000122070312,532.5900268554688,534.3499755859375,3067000
531.2221069335938,534.77001953125,535.8200073242188,531.75,533.1199951171875,3027600
530.377685546875,533.9199829101562,535.5700073242188,533.6699829101562,535.530029296875,3408000
528.728759765625,532.260009765625,537.260009765625,531.4099731445312,534.6500244140625,4327200
528.9373168945312,532.469970703125,533.1799926757812,530.0399780273438,533.1699829101562,4477800
527.7453002929688,531.27001953125,534.719970703125,528.02001953125,534.280029296875,5227800
532.602783203125,536.1599731445312,537.280029296875,533.469970703125,534.1099853515625,3366600
532.9703979492188,536.530029296875,537.6099853515625,533.7100219726562,536.719970703125,3671400
533.7948608398438,537.3599853515625,538.0999755859375,535.5599975585938,536.9000244140625,5070400
531.74853515625,535.2999877929688,538.760009765625,535.1500244140625,538.6199951171875,3225300
531.6690063476562,535.219970703125,535.72998046875,532.219970703125,532.9299926757812,3237200
529.4439086914062,532.97998046875,537.6099853515625,531.8200073242188,537.3800048828125,4811300
533.5067749023438,537.0700073242188,537.97998046875,533.969970703125,534.25,2638900
529.1757202148438,532.7100219726562,533.4299926757812,529.3900146484375,529.5,5429200
526.0465698242188,529.5599975585938,530.9000244140625,528.0900268554688,529.27001953125,3637600
526.9307250976562,530.4500122070312,531.030029296875,526.3099975585938,526.8699951171875,2941800
523.3545532226562,526.8499755859375,527.3800048828125,523.5,524.3200073242188,2626700
518.4473876953125,521.9099731445312,525.719970703125,520.8099975585938,525.1400146484375,3970500
523.1559448242188,526.6500244140625,527.02001953125,522.2999877929688,526.1599731445312,5354400
518.3778076171875,521.8400268554688,523.760009765625,519.8200073242188,521.5599975585938,4008000
519.3612670898438,522.8300170898438,523.8499755859375,519.5800170898438,521.8499755859375,3270600
519.2718505859375,522.739990234375,527.0999755859375,520.22998046875,527.0399780273438,9198700
524.1691284179688,527.6699829101562,527.9600219726562,522.1900024414062,524.3200073242188,8013000
521.8943481445312,525.3800048828125,527.77001953125,524.3200073242188,527.0900268554688,5598600
522.5708618164062,527.7000122070312,529.9199829101562,525.489990234375,529.6699829101562,5273900
520.5010986328125,525.6099853515625,527.2999877929688,524.6500244140625,526.6099853515625,35418000
521.5606689453125,526.6799926757812,526.8400268554688,523.3800048828125,526.010009765625,4650600
520.0653686523438,525.1699829101562,525.8300170898438,523.8300170898438,525.0,29289200
518.7879638671875,523.8800048828125,524.9199829101562,521.1199951171875,523.510009765625,5612700
519.8079223632812,524.9099731445312,526.5999755859375,522.1900024414062,524.8800048828125,5558400
510.89544677734375,515.9099731445312,522.72998046875,515.469970703125,518.1799926757812,6921300
512.5591430664062,517.5900268554688,520.739990234375,515.5,519.4400024414062,8150000
512.3214111328125,517.3499755859375,517.5900268554688,514.6500244140625,516.3400268554688,4256300
511.5490417480469,516.5700073242188,517.530029296875,514.22998046875,514.4299926757812,4416600
508.8455810546875,513.8400268554688,514.1400146484375,508.05999755859375,510.0899963378906,4099500
504.50811767578125,509.4599914550781,510.44000244140625,496.25,504.30999755859375,5956900
499.39825439453125,504.29998779296875,504.7099914550781,499.5,503.95001220703125,2975400
497.348388671875,502.2300109863281,503.3699951171875,498.75,500.6000061035156,3656800
491.812744140625,496.6400146484375,506.94000244140625,495.79998779296875,505.3399963378906,7411400
500.14093017578125,505.04998779296875,508.94000244140625,502.8399963378906,506.3599853515625,3425600
501.3788146972656,506.29998779296875,509.5299987792969,505.0199890136719,505.67999267578125,3601400
502.6265869140625,507.55999755859375,515.4299926757812,505.1000061035156,515.1199951171875,5866400
513.0046997070312,518.0399780273438,518.5800170898438,512.1199951171875,515.4199829101562,5637700
508.2216796875,513.2100219726562,518.0900268554688,512.1300048828125,514.989990234375,3487100
508.1424560546875,513.1300048828125,516.22998046875,510.1600036621094,515.7999877929688,3940400
511.06378173828125,516.0800170898438,516.5900268554688,513.1599731445312,514.260009765625,3031800
510.3804931640625,515.3900146484375,518.2899780273438,513.8800048828125,517.6400146484375,3398600
511.63812255859375,516.6599731445312,517.5499877929688,512.25,514.3300170898438,5102800
506.1618957519531,511.1300048828125,517.6300048828125,510.1000061035156,517.0499877929688,3677100
510.2913818359375,515.2999877929688,516.6599731445312,512.8499755859375,514.469970703125,3344100
508.50885009765625,513.5,515.47998046875,512.25,513.9199829101562,3156000
509.3505859375,514.3499755859375,514.3499755859375,509.05999755859375,509.8599853515625,3804300
504.49822998046875,509.45001220703125,510.1099853515625,506.6499938964844,506.8399963378906,3449300
503.4386291503906,508.3800048828125,508.5899963378906,504.489990234375,505.0899963378906,4279000
494.9420166015625,499.79998779296875,500.8500061035156,496.4800109863281,498.9200134277344,3700500
493.367431640625,498.2099914550781,498.3800048828125,492.9200134277344,493.1400146484375,3247900
485.30657958984375,490.07000732421875,492.3500061035156,487.9800109863281,490.94000244140625,3578100
485.0589904785156,489.82000732421875,491.2099914550781,485.82000732421875,486.92999267578125,7661300
482.98931884765625,487.7300109863281,488.2699890136719,479.6400146484375,481.489990234375,4177200
471.9773864746094,476.6099853515625,488.54998779296875,476.1099853515625,485.70001220703125,5976400
475.2750549316406,479.94000244140625,486.8599853515625,475.94000244140625,477.3900146484375,8255000
470.58111572265625,475.20001220703125,481.17999267578125,468.8900146484375,470.1700134277344,15244300
485.14813232421875,489.9100036621094,493.5199890136719,485.79998779296875,492.4100036621094,8561200
494.17950439453125,499.0299987792969,509.8999938964844,495.75,507.8399963378906,6939200
501.0124206542969,505.92999267578125,508.6499938964844,503.30999755859375,504.4800109863281,5367600
493.23870849609375,498.0799865722656,503.010009765625,494.9200134277344,502.04998779296875,3817800
495.833251953125,500.70001220703125,502.7699890136719,498.7699890136719,501.82000732421875,3096200
495.46685791015625,500.3299865722656,502.8900146484375,497.6700134277344,498.3599853515625,3636000
489.9708251953125,494.7799987792969,503.1400146484375,493.9200134277344,497.54998779296875,5646600
492.4563903808594,497.2900085449219,504.70001220703125,496.54998779296875,504.42999267578125,6157400
503.9931335449219,508.94000244140625,511.6499938964844,508.489990234375,509.6600036621094,3116000
504.83489990234375,509.7900085449219,510.32000732421875,506.44000244140625,508.2699890136719,4342900
499.64581298828125,504.54998779296875,509.20001220703125,503.55999755859375,507.6400146484375,4039400
503.00286865234375,507.94000244140625,514.1900024414062,505.8699951171875,513.25,5055900
506.8154602050781,511.7900085449219,515.1099853515625,511.55999755859375,513.5599975585938,4984300
513.9949340820312,519.0399780273438,519.4000244140625,516.5999755859375,517.3300170898438,4164300
511.0934753417969,516.1099853515625,519.1199951171875,514.3400268554688,516.5800170898438,7771500
509.54864501953125,514.5499877929688,518.030029296875,512.1699829101562,512.489990234375,5238200
506.41937255859375,511.3900146484375,516.7899780273438,510.8299865722656,516.0,5537800
510.79644775390625,515.8099975585938,516.1799926757812,511.69000244140625,511.9800109863281,3446900
505.9242248535156,510.8900146484375,512.010009765625,510.5400085449219,511.2099914550781,3140600
505.3696594238281,510.3299865722656,511.2099914550781,509.32000732421875,510.5,3143400
504.8844299316406,509.8399963378906,510.1000061035156,506.489990234375,507.1300048828125,3156900
501.8838806152344,506.80999755859375,507.1400146484375,504.2200012207031,504.2200012207031,2131100
499.6260070800781,504.5299987792969,504.6099853515625,499.6099853515625,499.69000244140625,4210100
496.4076232910156,501.2799987792969,501.67999267578125,498.6000061035156,501.489990234375,4368500
495.268798828125,500.1300048828125,505.7300109863281,499.010009765625,502.9700012207031,5598600
497.18597412109375,503.8500061035156,504.4800109863281,502.32000732421875,503.0,3619700
496.4162902832031,503.07000732421875,503.7699890136719,500.8900146484375,501.4700012207031,3202700
495.86370849609375,502.510009765625,502.8299865722656,500.32000732421875,501.7099914550781,6336700
493.81121826171875,500.42999267578125,504.44000244140625,500.42999267578125,502.0299987792969,7022800
495.1433410644531,501.7799987792969,503.2200012207031,500.8500061035156,502.1000061035156,4347800
496.2287902832031,502.8800048828125,505.739990234375,501.19000244140625,505.1400146484375,4810900
497.6102600097656,504.2799987792969,504.3599853515625,502.6300048828125,503.04998779296875,3431700
496.28802490234375,502.94000244140625,504.17999267578125,497.9100036621094,498.4800109863281,4609500
492.38037109375,498.9800109863281,499.0400085449219,496.2900085449219,497.260009765625,5812000
491.98565673828125,498.5799865722656,499.45001220703125,496.05999755859375,499.29998779296875,8808900
491.05810546875,497.6400146484375,500.1499938964844,496.7099914550781,497.92999267578125,3698800
487.00250244140625,493.5299987792969,493.6600036621094,489.1099853515625,490.989990234375,4028400
485.89727783203125,492.4100036621094,492.69000244140625,489.55999755859375,490.1700134277344,3465200
484.30859375,490.79998779296875,493.5299987792969,489.5400085449219,490.54998779296875,3063600
484.94012451171875,491.44000244140625,492.17999267578125,489.6400146484375,491.8399963378906,21344000
485.04864501953125,491.54998779296875,491.54998779296875,486.05999755859375,487.8699951171875,3026100
479.3155212402344,485.739990234375,486.4100036621094,482.55999755859375,484.0,2560300
478.7332763671875,485.1499938964844,486.4100036621094,480.3999938964844,486.29998779296875,4211300
478.2102966308594,484.6199951171875,484.9100036621094,476.4800109863281,481.239990234375,5334000
474.08563232421875,480.44000244140625,482.75,479.20001220703125,482.1199951171875,3393600
477.2926025390625,483.69000244140625,484.67999267578125,482.9599914550781,483.19000244140625,5605000
480.67724609375,487.1199951171875,487.6499938964844,484.5299987792969,487.3999938964844,4034700
480.29241943359375,486.7300109863281,487.3999938964844,484.3299865722656,485.17999267578125,2551400
477.0459289550781,483.44000244140625,489.989990234375,482.2900085449219,489.9100036621094,3811300
