Datetime,Adj Close,Close,High,Low,Open,Volume
2025-05-28 19:45:00,587.7100219726562,587.7100219726562,589.1300048828125,586.9849853515625,588.77001953125,8428789
2025-05-28 19:30:00,588.760009765625,588.760009765625,589.64501953125,588.3599853515625,589.510009765625,4194081
2025-05-28 19:15:00,589.5150146484375,589.5150146484375,590.1699829101562,589.2899780273438,590.0,2574367
2025-05-28 19:00:00,590.0050048828125,590.0050048828125,590.7899780273438,589.5,589.75,3071001
2025-05-28 18:45:00,589.760009765625,589.760009765625,590.2000122070312,587.9199829101562,590.1649780273438,4396564
2025-05-28 18:30:00,590.1599731445312,590.1599731445312,590.3281860351562,590.0399780273438,590.219970703125,1189874
2025-05-28 18:15:00,590.114990234375,590.114990234375,590.2999877929688,589.760009765625,590.280029296875,1256252
2025-05-28 18:00:00,590.27001953125,590.27001953125,590.4400024414062,589.6599731445312,589.7000122070312,1210934
2025-05-28 17:45:00,589.7020874023438,589.7020874023438,590.010009765625,589.5809936523438,589.6400146484375,1171269
2025-05-28 17:30:00,589.6500244140625,589.6500244140625,590.3099975585938,589.4299926757812,590.27001953125,1272690
2025-05-28 17:15:00,590.2899169921875,590.2899169921875,590.614990234375,589.97998046875,590.27001953125,1199971
2025-05-28 17:00:00,590.27001953125,590.27001953125,590.5,589.7999877929688,589.9299926757812,1196208
2025-05-28 16:45:00,589.9400024414062,589.9400024414062,590.219970703125,589.635009765625,590.0999755859375,1094593
2025-05-28 16:30:00,590.10498046875,590.10498046875,590.2449951171875,589.72998046875,589.8599853515625,1134391
2025-05-28 16:15:00,589.875,589.875,589.97998046875,589.5399780273438,589.77001953125,1016031
2025-05-28 16:00:00,589.7550048828125,589.7550048828125,589.9600219726562,589.0549926757812,589.0599975585938,1487344
2025-05-28 15:45:00,589.0599975585938,589.0599975585938,589.6799926757812,588.969970703125,589.1901245117188,1112357
2025-05-28 15:30:00,589.1950073242188,589.1950073242188,589.5886840820312,588.97998046875,589.3900146484375,1617492
2025-05-28 15:15:00,589.4000244140625,589.4000244140625,589.9500122070312,589.1649780273438,589.1699829101562,1220353
2025-05-28 15:00:00,589.1649780273438,589.1649780273438,590.1400146484375,589.1300048828125,589.3350219726562,2027568
2025-05-28 14:45:00,589.3400268554688,589.3400268554688,589.9450073242188,589.219970703125,589.8699951171875,2140535
2025-05-28 14:30:00,589.8599853515625,589.8599853515625,590.3300170898438,589.510009765625,590.22998046875,1967954
2025-05-28 14:15:00,590.219970703125,590.219970703125,590.6699829101562,589.9500122070312,590.4550170898438,2151258
2025-05-28 14:00:00,590.469970703125,590.469970703125,591.155029296875,590.3300170898438,590.7999877929688,2114489
2025-05-28 13:45:00,590.7885131835938,590.7885131835938,592.5599975585938,590.5399780273438,592.4450073242188,3818600
2025-05-28 13:30:00,592.4349975585938,592.4349975585938,592.768798828125,591.2999877929688,591.5599975585938,4595650
2025-05-27 19:45:00,591.0499877929688,591.0499877929688,591.0599975585938,589.8800048828125,590.3900146484375,9136145
2025-05-27 19:30:00,590.4099731445312,590.4099731445312,590.5850219726562,589.9301147460938,590.219970703125,3443080
2025-05-27 19:15:00,590.2949829101562,590.2949829101562,590.6699829101562,590.25,590.4099731445312,2848296
2025-05-27 19:00:00,590.405029296875,590.405029296875,590.7849731445312,590.1749877929688,590.3900146484375,2536452
2025-05-27 18:45:00,590.4000244140625,590.4000244140625,590.7999877929688,590.3499755859375,590.5900268554688,1672994
2025-05-27 18:30:00,590.5900268554688,590.5900268554688,590.9393920898438,590.469970703125,590.6699829101562,1575072
2025-05-27 18:15:00,590.6699829101562,590.6699829101562,591.2150268554688,590.52001953125,591.1400146484375,1604752
2025-05-27 18:00:00,591.1386108398438,591.1386108398438,591.3099975585938,590.719970703125,591.0,1824234
2025-05-27 17:45:00,591.010009765625,591.010009765625,591.0800170898438,590.219970703125,590.3200073242188,1878344
2025-05-27 17:30:00,590.3099975585938,590.3099975585938,590.3599853515625,590.0,590.1799926757812,1056733
2025-05-27 17:15:00,590.1701049804688,590.1701049804688,590.4647827148438,589.97998046875,590.0650024414062,1231044
2025-05-27 17:00:00,590.0499877929688,590.0499877929688,590.2999877929688,578.4299926757812,589.9483032226562,1090389
2025-05-27 16:45:00,589.9299926757812,589.9299926757812,590.4099731445312,589.7999877929688,590.280029296875,1780603
2025-05-27 16:30:00,590.27001953125,590.27001953125,590.6699829101562,589.4400024414062,589.469970703125,2579416
2025-05-27 16:15:00,589.3699951171875,589.3699951171875,589.6199951171875,589.260009765625,589.4500122070312,1419356
2025-05-27 16:00:00,589.4550170898438,589.4550170898438,589.6193237304688,588.8900146484375,588.9600219726562,2111561
2025-05-27 15:45:00,588.9650268554688,588.9650268554688,589.1199951171875,588.6900024414062,588.85498046875,1485281
2025-05-27 15:30:00,588.8499755859375,588.8499755859375,588.9600219726562,588.4749755859375,588.7999877929688,1820495
2025-05-27 15:15:00,588.8099975585938,588.8099975585938,589.010009765625,588.0800170898438,588.2999877929688,2160958
2025-05-27 15:00:00,588.3099975585938,588.3099975585938,588.3499755859375,587.9400024414062,588.125,1552839
2025-05-27 14:45:00,588.0399780273438,588.0399780273438,588.5900268554688,587.9000244140625,588.0900268554688,2423799
2025-05-27 14:30:00,588.0800170898438,588.0800170898438,588.219970703125,587.625,587.8699951171875,2224190
2025-05-27 14:15:00,587.8699951171875,587.8699951171875,588.25,586.969970703125,587.02001953125,3770656
2025-05-27 14:00:00,587.010009765625,587.010009765625,587.3350219726562,586.1400146484375,586.1699829101562,3631689
2025-05-27 13:45:00,586.1300048828125,586.1300048828125,586.3499755859375,585.4600219726562,585.5999755859375,3361482
2025-05-27 13:30:00,585.60009765625,585.60009765625,586.3699951171875,584.3699951171875,586.0700073242188,7459719
2025-05-23 19:45:00,579.1699829101562,579.1699829101562,580.7899780273438,578.489990234375,580.7100219726562,8117374
2025-05-23 19:30:00,580.719970703125,580.719970703125,581.030029296875,579.7199096679688,579.8800048828125,2476446
2025-05-23 19:15:00,579.9000244140625,579.9000244140625,581.1799926757812,579.3800048828125,580.8300170898438,2480789
2025-05-23 19:00:00,581.1699829101562,581.1699829101562,581.4500122070312,580.1099853515625,580.72998046875,1876384
2025-05-23 18:45:00,580.72998046875,580.72998046875,581.219970703125,580.3699951171875,580.8599853515625,1446709
2025-05-23 18:30:00,580.9199829101562,580.9199829101562,581.530029296875,580.6799926757812,580.739990234375,1244408
2025-05-23 18:15:00,580.7650146484375,580.7650146484375,581.8101196289062,579.989990234375,581.4700927734375,2954412
2025-05-23 18:00:00,581.4979858398438,581.4979858398438,581.760009765625,580.72998046875,580.8200073242188,1192637
2025-05-23 17:45:00,580.8200073242188,580.8200073242188,581.4600219726562,580.2000122070312,580.3800048828125,1241122
2025-05-23 17:30:00,580.364990234375,580.364990234375,581.0800170898438,580.0399780273438,581.0700073242188,1330432
2025-05-23 17:15:00,581.0900268554688,581.0900268554688,581.1599731445312,579.9600219726562,579.989990234375,1805494
2025-05-23 17:00:00,580.030029296875,580.030029296875,580.219970703125,578.72998046875,579.0,1558579
2025-05-23 16:45:00,579.0,579.0,579.6199951171875,578.8101196289062,578.97998046875,1696130
2025-05-23 16:30:00,578.9600219726562,578.9600219726562,579.1699829101562,577.9508056640625,578.6500244140625,1355170
2025-05-23 16:15:00,578.6599731445312,578.6599731445312,579.0999755859375,577.8599853515625,578.0800170898438,1111020
2025-05-23 16:00:00,578.0999755859375,578.0999755859375,578.8599853515625,577.52001953125,578.0399780273438,1878231
2025-05-23 15:45:00,578.030029296875,578.030029296875,579.25,577.97998046875,579.1300048828125,1434573
2025-05-23 15:30:00,579.0999755859375,579.0999755859375,579.72998046875,578.3400268554688,578.489990234375,2267109
2025-05-23 15:15:00,578.47998046875,578.47998046875,578.5399169921875,576.8599853515625,577.4299926757812,1605054
2025-05-23 15:00:00,577.4400024414062,577.4400024414062,578.0399780273438,576.8093872070312,577.469970703125,2423567
2025-05-23 14:45:00,577.030029296875,577.030029296875,578.9498901367188,577.030029296875,578.4600219726562,1754193
2025-05-23 14:30:00,578.4400024414062,578.4400024414062,578.72998046875,577.5700073242188,577.7100219726562,1890959
2025-05-23 14:15:00,577.719970703125,577.719970703125,578.5999755859375,576.9199829101562,578.27001953125,2661413
2025-05-23 14:00:00,578.2899780273438,578.2899780273438,578.8699951171875,576.6900024414062,576.8400268554688,4264283
2025-05-23 13:45:00,576.77001953125,576.77001953125,577.4500122070312,576.0700073242188,576.5599975585938,4134882
2025-05-23 13:30:00,577.169189453125,577.169189453125,578.1599731445312,575.5999755859375,576.3300170898438,13473371
2025-05-22 19:45:00,583.030029296875,583.030029296875,585.77001953125,582.5800170898438,585.0800170898438,9674275
2025-05-22 19:30:00,585.0700073242188,585.0700073242188,586.5665283203125,585.0499877929688,586.5,3755153
2025-05-22 19:15:00,586.510009765625,586.510009765625,586.6199951171875,585.6699829101562,586.1900024414062,2329467
2025-05-22 19:00:00,586.1849975585938,586.1849975585938,586.4099731445312,585.75,585.844970703125,2540976
2025-05-22 18:45:00,585.8400268554688,585.8400268554688,586.0999755859375,585.0800170898438,585.1898803710938,1668393
2025-05-22 18:30:00,585.1898803710938,585.1898803710938,585.7498779296875,584.8900146484375,585.5800170898438,1806463
2025-05-22 18:15:00,585.5700073242188,585.5700073242188,586.0,585.3099975585938,585.5599975585938,2080964
2025-05-22 18:00:00,585.5399780273438,585.5399780273438,585.7100219726562,585.0399780273438,585.3800048828125,1972039
2025-05-22 17:45:00,585.3900146484375,585.3900146484375,585.8300170898438,584.8099975585938,585.2949829101562,1774178
2025-05-22 17:30:00,585.2899780273438,585.2899780273438,585.2999877929688,584.3099975585938,584.6799926757812,1455406
2025-05-22 17:15:00,584.6699829101562,584.6699829101562,584.8699951171875,582.7999877929688,582.7999877929688,2141127
2025-05-22 17:00:00,582.8298950195312,582.8298950195312,583.3798828125,582.6300048828125,583.1300048828125,1412515
2025-05-22 16:45:00,583.1199951171875,583.1199951171875,584.4199829101562,583.02001953125,584.0,1483320
2025-05-22 16:30:00,584.010009765625,584.010009765625,584.4500122070312,583.780029296875,584.3200073242188,1245701
2025-05-22 16:15:00,584.3250122070312,584.3250122070312,585.6099853515625,584.25,584.97998046875,1695252
2025-05-22 16:00:00,584.989990234375,584.989990234375,585.0625,583.780029296875,584.25,1834708
2025-05-22 15:45:00,584.25,584.25,584.3699951171875,583.6099853515625,583.9500122070312,1506681
2025-05-22 15:30:00,583.9500122070312,583.9500122070312,584.1900024414062,582.4199829101562,582.5399780273438,2067129
2025-05-22 15:15:00,582.5499877929688,582.5499877929688,583.8400268554688,582.3499145507812,582.9149780273438,1894775
2025-05-22 15:00:00,582.9299926757812,582.9299926757812,583.7000122070312,582.7999877929688,583.0800170898438,2112177
2025-05-22 14:45:00,582.9000244140625,582.9000244140625,583.1099853515625,581.510009765625,582.280029296875,2351155
2025-05-22 14:30:00,582.2999877929688,582.2999877929688,583.3599853515625,582.0999755859375,582.8400268554688,2519538
2025-05-22 14:15:00,582.8400268554688,582.8400268554688,584.1699829101562,582.510009765625,583.8306884765625,2446381
2025-05-22 14:00:00,583.8200073242188,583.8200073242188,585.1699829101562,583.6799926757812,584.1900024414062,2945119
2025-05-22 13:45:00,584.1799926757812,584.1799926757812,584.3499755859375,582.0800170898438,582.469970703125,3705902
2025-05-22 13:30:00,582.4600219726562,582.4600219726562,583.52001953125,581.405029296875,582.7999877929688,6219216
2025-05-21 19:45:00,582.969970703125,582.969970703125,584.5800170898438,582.9400024414062,584.4199829101562,9385187
2025-05-21 19:30:00,584.4099731445312,584.4099731445312,584.6199951171875,582.260009765625,582.5250244140625,5069058
2025-05-21 19:15:00,582.25,582.25,583.6900024414062,581.8200073242188,583.5,4484033
2025-05-21 19:00:00,583.5,583.5,584.606201171875,582.2999877929688,584.030029296875,4671604
2025-05-21 18:45:00,584.02001953125,584.02001953125,586.030029296875,583.780029296875,585.8499755859375,2609692
2025-05-21 18:30:00,585.8400268554688,585.8400268554688,586.280029296875,585.0700073242188,585.280029296875,2105152
2025-05-21 18:15:00,585.260009765625,585.260009765625,585.8099975585938,584.1500244140625,585.2999877929688,2271218
2025-05-21 18:00:00,585.3300170898438,585.3300170898438,586.3900146484375,584.7899780273438,586.1599731445312,2610174
2025-05-21 17:45:00,586.16650390625,586.16650390625,587.1799926757812,585.5399780273438,586.3300170898438,3082416
2025-05-21 17:30:00,586.3699951171875,586.3699951171875,587.760009765625,584.260009765625,584.260009765625,7665286
2025-05-21 17:15:00,584.6900024414062,584.6900024414062,590.1900024414062,584.5499877929688,590.1300048828125,7938797
2025-05-21 17:00:00,590.135009765625,590.135009765625,591.7899780273438,589.9000244140625,591.6199951171875,2537480
2025-05-21 16:45:00,591.6099853515625,591.6099853515625,592.5800170898438,591.5599975585938,592.0499877929688,1876715
2025-05-21 16:30:00,592.0449829101562,592.0449829101562,592.25,591.6799926757812,591.7999877929688,1053459
2025-05-21 16:15:00,591.7896728515625,591.7896728515625,592.0399780273438,591.4199829101562,591.9500122070312,1521939
2025-05-21 16:00:00,591.9500122070312,591.9500122070312,592.2949829101562,591.5599975585938,591.72998046875,1304229
2025-05-21 15:45:00,591.739990234375,591.739990234375,592.1900024414062,591.4349975585938,591.8150024414062,1248100
2025-05-21 15:30:00,591.8099975585938,591.8099975585938,591.9099731445312,591.25,591.77001953125,1555332
2025-05-21 15:15:00,591.7899780273438,591.7899780273438,592.239990234375,591.47998046875,591.9949951171875,1796057
2025-05-21 15:00:00,591.9849853515625,591.9849853515625,592.0599975585938,590.3699951171875,590.6599731445312,3194991
2025-05-21 14:45:00,590.6500244140625,590.6500244140625,590.7000122070312,588.8699951171875,589.3200073242188,1626782
2025-05-21 14:30:00,589.3300170898438,589.3300170898438,590.1300048828125,589.1699829101562,589.6300048828125,1987662
2025-05-21 14:15:00,589.6199951171875,589.6199951171875,590.5499877929688,589.5850219726562,589.989990234375,1912084
2025-05-21 14:00:00,589.989990234375,589.989990234375,591.4199829101562,589.7899780273438,589.8400268554688,3669024
2025-05-21 13:45:00,589.8400268554688,589.8400268554688,590.5101928710938,589.7200927734375,589.8300170898438,3074236
2025-05-21 13:30:00,589.780029296875,589.780029296875,589.969970703125,588.4199829101562,588.4400024414062,5354961
2025-05-20 19:45:00,592.8300170898438,592.8300170898438,592.9650268554688,591.3400268554688,591.6699829101562,6238132
2025-05-20 19:30:00,591.6599731445312,591.6599731445312,592.2949829101562,591.3200073242188,591.3200073242188,3369494
2025-05-20 19:15:00,591.3200073242188,591.3200073242188,591.6500244140625,590.6799926757812,590.8250122070312,3202484
2025-05-20 19:00:00,590.9299926757812,590.9299926757812,590.9849853515625,589.6599731445312,590.8800048828125,3877133
2025-05-20 18:45:00,590.8800048828125,590.8800048828125,591.2288208007812,590.72998046875,590.9885864257812,1898207
2025-05-20 18:30:00,591.0,591.0,591.594970703125,590.5900268554688,590.8099975585938,2998810
2025-05-20 18:15:00,590.8099975585938,590.8099975585938,593.0700073242188,590.6201171875,592.97998046875,3276151
2025-05-20 18:00:00,592.9749755859375,592.9749755859375,593.1699829101562,592.760009765625,592.9849853515625,1167429
2025-05-20 17:45:00,592.9949951171875,592.9949951171875,593.0750122070312,592.469970703125,593.02001953125,1251405
2025-05-20 17:30:00,593.030029296875,593.030029296875,593.530029296875,592.8099975585938,593.4500122070312,1630800
2025-05-20 17:15:00,593.4600219726562,593.4600219726562,593.7598876953125,593.1900024414062,593.7493286132812,1132200
2025-05-20 17:00:00,593.75,593.75,593.7999877929688,593.280029296875,593.375,1327627
2025-05-20 16:45:00,593.3800048828125,593.3800048828125,593.5700073242188,593.1900024414062,593.3900146484375,1247711
2025-05-20 16:30:00,593.3900146484375,593.3900146484375,593.4299926757812,592.6300048828125,592.6900024414062,1364255
2025-05-20 16:15:00,592.6799926757812,592.6799926757812,592.9000244140625,592.239990234375,592.5828857421875,1130544
2025-05-20 16:00:00,592.5900268554688,592.5900268554688,593.344970703125,592.2349853515625,593.1901245117188,1183961
2025-05-20 15:45:00,593.2097778320312,593.2097778320312,593.4199829101562,592.469970703125,592.6599731445312,1104895
2025-05-20 15:30:00,592.6699829101562,592.6699829101562,593.5399780273438,592.5599975585938,593.4400024414062,1147832
2025-05-20 15:15:00,593.4400024414062,593.4400024414062,593.6400146484375,593.010009765625,593.3123168945312,911175
2025-05-20 15:00:00,593.2899780273438,593.2899780273438,593.4099731445312,592.489990234375,592.969970703125,1433928
2025-05-20 14:45:00,592.969970703125,592.969970703125,594.0499877929688,592.8724975585938,593.9400024414062,1419415
2025-05-20 14:30:00,593.9349975585938,593.9349975585938,593.9550170898438,592.6199951171875,592.8800048828125,1546645
2025-05-20 14:15:00,592.9000244140625,592.9000244140625,593.4600219726562,592.530029296875,592.8200073242188,1610301
2025-05-20 14:00:00,592.8200073242188,592.8200073242188,593.3599853515625,592.35498046875,592.8499755859375,1892760
2025-05-20 13:45:00,592.8400268554688,592.8400268554688,593.5399780273438,592.0399780273438,593.02001953125,2540588
2025-05-20 13:30:00,593.0,593.0,593.6300048828125,592.760009765625,593.0900268554688,3673289
2025-05-19 19:45:00,594.9400024414062,594.9400024414062,595.25,593.6849975585938,593.75,7287918
2025-05-19 19:30:00,593.75,593.75,594.02001953125,593.5150146484375,593.5599975585938,2182717
2025-05-19 19:15:00,593.5449829101562,593.5449829101562,593.9600219726562,593.1599731445312,593.75927734375,2081872
2025-05-19 19:00:00,593.8599853515625,593.8599853515625,594.6599731445312,593.77001953125,594.4000244140625,2923594
2025-05-19 18:45:00,594.3900146484375,594.3900146484375,594.4500122070312,593.8599853515625,594.1799926757812,1111401
2025-05-19 18:30:00,594.1799926757812,594.1799926757812,594.5,593.5900268554688,593.7899780273438,1480541
2025-05-19 18:15:00,593.75,593.75,594.1392822265625,593.3350219726562,593.9400024414062,1851880
2025-05-19 18:00:00,594.0900268554688,594.0900268554688,594.5499877929688,593.9400024414062,594.3599853515625,1440498
2025-05-19 17:45:00,594.3599853515625,594.3599853515625,594.9700927734375,594.3099975585938,594.9600219726562,1884757
2025-05-19 17:30:00,594.9450073242188,594.9450073242188,595.4766235351562,588.5499877929688,595.1099853515625,1381886
2025-05-19 17:15:00,595.1099853515625,595.1099853515625,595.47998046875,594.9600219726562,595.3126220703125,1547936
2025-05-19 17:00:00,595.3200073242188,595.3200073242188,595.5399780273438,594.4500122070312,594.5399780273438,2598875
2025-05-19 16:45:00,594.5399780273438,594.5399780273438,594.760009765625,593.6300048828125,593.760009765625,3273085
2025-05-19 16:30:00,593.77001953125,593.77001953125,594.0599975585938,593.5700073242188,593.97998046875,2162632
2025-05-19 16:15:00,593.9622192382812,593.9622192382812,594.1400146484375,589.27001953125,593.4099731445312,1278937
2025-05-19 16:00:00,593.405029296875,593.405029296875,593.5399780273438,588.9495239257812,593.105712890625,820183
2025-05-19 15:45:00,593.0999755859375,593.0999755859375,593.5599975585938,588.510009765625,593.3099975585938,1766804
2025-05-19 15:30:00,593.30029296875,593.30029296875,593.77001953125,592.239990234375,592.3499755859375,1362410
2025-05-19 15:15:00,592.3565063476562,592.3565063476562,592.8699951171875,592.2000122070312,592.6099853515625,909900
2025-05-19 15:00:00,592.510009765625,592.510009765625,592.77001953125,591.9500122070312,592.02001953125,1295785
2025-05-19 14:45:00,592.0150146484375,592.0150146484375,592.780029296875,591.6099853515625,592.5599975585938,1691658
2025-05-19 14:30:00,592.530029296875,592.530029296875,592.9099731445312,591.77001953125,591.8300170898438,2464622
2025-05-19 14:15:00,592.25,592.25,593.2999877929688,591.52001953125,592.4000244140625,2980518
2025-05-19 14:00:00,592.4000244140625,592.4000244140625,593.0499877929688,591.0499877929688,591.239990234375,3828098
2025-05-19 13:45:00,591.239990234375,591.239990234375,591.4099731445312,590.1799926757812,590.3792724609375,2655376
2025-05-19 13:30:00,590.47998046875,590.47998046875,590.5098876953125,588.469970703125,589.0,7894553
2025-05-16 19:45:00,594.2999877929688,594.2999877929688,594.5,593.1900024414062,593.4199829101562,6878566
2025-05-16 19:30:00,593.4099731445312,593.4099731445312,593.8900146484375,593.3049926757812,593.8499755859375,3582709
2025-05-16 19:15:00,593.85498046875,593.85498046875,594.1799926757812,593.6849975585938,594.0999755859375,2151796
2025-05-16 19:00:00,594.0900268554688,594.0900268554688,594.3493041992188,593.530029296875,593.5650024414062,2066043
2025-05-16 18:45:00,593.5700073242188,593.5700073242188,594.0299072265625,593.0507202148438,593.6699829101562,1415457
2025-05-16 18:30:00,593.6599731445312,593.6599731445312,593.8200073242188,593.1300048828125,593.260009765625,1988304
2025-05-16 18:15:00,593.260009765625,593.260009765625,593.4299926757812,592.9099731445312,593.0250244140625,1687762
2025-05-16 18:00:00,593.0206909179688,593.0206909179688,593.1099853515625,592.6599731445312,592.8200073242188,1264346
2025-05-16 17:45:00,592.8200073242188,592.8200073242188,593.1199951171875,592.5800170898438,593.0399780273438,1522860
2025-05-16 17:30:00,593.030029296875,593.030029296875,593.47998046875,592.9099731445312,593.0999755859375,1596539
2025-05-16 17:15:00,593.0900268554688,593.0900268554688,593.2899780273438,592.7192993164062,592.7698974609375,1868761
2025-05-16 17:00:00,592.7550048828125,592.7550048828125,592.7999877929688,592.0949096679688,592.25,1161232
2025-05-16 16:45:00,592.22998046875,592.22998046875,592.510009765625,591.7799072265625,592.0499877929688,1884126
2025-05-16 16:30:00,592.0275268554688,592.0275268554688,592.385009765625,591.875,592.0700073242188,1587137
2025-05-16 16:15:00,592.0599975585938,592.0599975585938,592.280029296875,591.8406982421875,591.8900146484375,2131782
2025-05-16 16:00:00,591.8800048828125,591.8800048828125,591.9600219726562,590.9199829101562,591.0399780273438,1510992
2025-05-16 15:45:00,591.0449829101562,591.0449829101562,591.5599975585938,590.9199829101562,591.469970703125,1069762
2025-05-16 15:30:00,591.4600219726562,591.4600219726562,591.6199951171875,590.8800048828125,590.8900146484375,1866358
2025-05-16 15:15:00,590.9000244140625,590.9000244140625,591.0499877929688,590.385009765625,590.8699951171875,1313369
2025-05-16 15:00:00,590.8699951171875,590.8699951171875,591.0800170898438,590.3900146484375,590.4600219726562,4768371
2025-05-16 14:45:00,590.4600219726562,590.4600219726562,590.7999877929688,589.3099975585938,589.4299926757812,2170420
2025-05-16 14:30:00,589.43701171875,589.43701171875,590.9099731445312,589.280029296875,590.8900146484375,3233532
2025-05-16 14:15:00,590.8900146484375,590.8900146484375,591.6300048828125,590.5800170898438,590.8800048828125,2634794
2025-05-16 14:00:00,590.739990234375,590.739990234375,591.3699951171875,590.2000122070312,591.3099975585938,2502284
2025-05-16 13:45:00,591.3599853515625,591.3599853515625,591.4000244140625,590.2999877929688,590.3400268554688,2313646
2025-05-16 13:30:00,590.3099975585938,590.3099975585938,591.4199829101562,590.010009765625,591.25,4844180
2025-05-15 19:45:00,590.4000244140625,590.4000244140625,590.4400024414062,589.02001953125,589.2899780273438,8994363
2025-05-15 19:30:00,589.2999877929688,589.2999877929688,589.5999755859375,588.739990234375,588.75,2700599
2025-05-15 19:15:00,588.77001953125,588.77001953125,590.1400146484375,588.3049926757812,589.6799926757812,2939400
2025-05-15 19:00:00,589.6900024414062,589.6900024414062,590.2999877929688,589.2999877929688,589.72998046875,1840423
2025-05-15 18:45:00,589.719970703125,589.719970703125,590.1099853515625,589.5700073242188,590.0399780273438,1331597
2025-05-15 18:30:00,590.0302124023438,590.0302124023438,590.3300170898438,589.4099731445312,589.5,1617777
2025-05-15 18:15:00,589.5098876953125,589.5098876953125,589.5098876953125,588.6900024414062,589.2999877929688,1938770
2025-05-15 18:00:00,589.3300170898438,589.3300170898438,589.9400024414062,589.2000122070312,589.89501953125,1645166
2025-05-15 17:45:00,589.89990234375,589.89990234375,590.5228271484375,589.72998046875,590.4600219726562,1484961
2025-05-15 17:30:00,590.4650268554688,590.4650268554688,590.6900024414062,589.8298950195312,590.6799926757812,1538114
2025-05-15 17:15:00,590.6849975585938,590.6849975585938,590.969970703125,590.2000122070312,590.2799072265625,1643674
2025-05-15 17:00:00,590.280029296875,590.280029296875,590.6699829101562,590.0150146484375,590.1875,1604706
2025-05-15 16:45:00,590.1699829101562,590.1699829101562,590.2000122070312,589.5800170898438,589.5800170898438,1487578
2025-05-15 16:30:00,589.5700073242188,589.5700073242188,589.6500244140625,588.8300170898438,589.1599731445312,1306320
2025-05-15 16:15:00,589.1699829101562,589.1699829101562,589.5700073242188,588.7713012695312,589.39501953125,1352706
2025-05-15 16:00:00,589.3900146484375,589.3900146484375,590.0999755859375,588.864990234375,589.0900268554688,4303536
2025-05-15 15:45:00,589.0800170898438,589.0800170898438,589.3798828125,588.6099853515625,589.2999877929688,1724263
2025-05-15 15:30:00,589.280029296875,589.280029296875,589.4199829101562,588.0648803710938,588.3699951171875,1605476
2025-05-15 15:15:00,588.3499755859375,588.3499755859375,588.9099731445312,587.5999755859375,587.6099853515625,3965926
2025-05-15 15:00:00,587.6300048828125,587.6300048828125,587.6500244140625,586.47998046875,586.6400146484375,2671422
2025-05-15 14:45:00,586.6400146484375,586.6400146484375,586.6400146484375,585.635009765625,585.9500122070312,1565402
2025-05-15 14:30:00,585.9949951171875,585.9949951171875,586.25,585.3099975585938,585.8699951171875,2092635
2025-05-15 14:15:00,585.8900146484375,585.8900146484375,586.6900024414062,585.6799926757812,586.239990234375,1875191
